pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id_1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
KN,2017-04-07,73.1,-0.7019,5.7301,James McCann,543510,453214,home_run,hit_into_play_score,NA,NA,NA,NA,2,James McCann homers (1) on a line drive to left center field.   Tyler Collins scores.,R,R,R,DET,BOS,X,NA,line_drive,0,0,2017,-0.326,0.4906,0.0436,2.9195,NA,NA,607385,0,7,Bot,NA,NA,NA,NA,506702,NA,170407_192922,2.0288,-106.2492,0.8933,-2.7746,19.0907,-28.9648,3.42,1.56,371,109.2,24.282,72.176,NA,5.756,490149,453214,506702,519048,456030,467055,593523,643217,598265,455759,54.7428,0.993,1.96,2,1,0,3,6,54,1,Knuckle Ball,2,0,2,0,0,2,2,0,Standard,Standard,1
FF,2017-04-07,96.1,-2.1294,6.0379,Manny Machado,592518,622663,home_run,hit_into_play_score,NA,NA,NA,NA,7,Manny Machado homers (1) on a line drive to left center field.   Jonathan Schoop scores.    Adam Jones scores.,R,R,R,BAL,NYY,X,NA,line_drive,1,1,2017,-1.3212,1.58,-0.6847,2.1299,NA,570731,430945,2,5,Bot,NA,NA,NA,NA,596142,NA,170408_010236,6.7777,-139.4869,-8.1832,-18.7087,35.909,-10.035,3.65,1.72,394,109.2,18.407,95.127,2180,6.193,490157,622663,596142,595885,516770,452104,591720,458731,453056,592450,54.3041,0.795,1.206,2,1,0,3,6,44,3,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,1
FC,2017-04-07,83.4,-0.2116,7.0693,Francisco Cervelli,465041,518567,home_run,hit_into_play_score,NA,NA,NA,NA,7,Francisco Cervelli homers (1) on a fly ball to left center field.,R,R,R,PIT,ATL,X,NA,fly_ball,1,2,2017,0.321,1.0086,-0.828,1.9924,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,435559,NA,170407_185345,-2.0315,-121.4445,-7.2558,3.5172,20.3946,-21.1741,3.29,1.56,391,102,31.224,83.576,1932,6.052,490148,518567,435559,518692,408252,611177,621020,461314,542255,455976,54.449,0.804,1.521,2,1,0,3,6,44,5,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,1
FT,2017-04-07,90.3,-1.4761,6.2865,Cameron Maybin,457727,451596,home_run,hit_into_play_score,NA,NA,NA,NA,5,Cameron Maybin homers (1) on a fly ball to center field.,R,R,R,LAA,SEA,X,NA,fly_ball,1,0,2017,-0.5398,1.259,0.2162,2.3727,NA,NA,NA,0,6,Bot,126.85,26.59,NA,NA,572287,NA,170408_040359,5.2807,-131.0581,-6.3443,-7.2216,27.0046,-16.7939,3.865,1.601,403,104.4,26.156,89.557,2141,5.886,490160,451596,572287,502143,429664,572122,516416,628338,502481,571745,54.5881,0.94,1.842,2,1,0,3,6,47,2,2-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard,1
CH,2017-04-07,73.6,-0.1868,7.1325,David Freese,501896,518567,home_run,hit_into_play_score,NA,NA,NA,NA,5,David Freese homers (1) on a fly ball to center field.,R,R,R,PIT,ATL,X,NA,fly_ball,2,2,2017,0.1228,1.9176,-0.1029,2.8595,NA,NA,NA,0,5,Bot,127.62,19.86,NA,NA,435559,NA,170407_185140,-0.0352,-106.9347,-4.4317,0.9134,20.1331,-17.4667,3.46,1.6,405,100.1,29.476,72.101,1560,5.437,490148,518567,435559,518692,408252,611177,621020,461314,542255,455976,55.0639,0.677,1.233,2,1,0,3,6,43,5,Changeup,2,1,2,1,1,2,2,1,Standard,Standard,1
SL,2017-04-07,84.6,-1.7834,5.7983,Brandon Belt,474832,606131,home_run,hit_into_play_score,NA,NA,NA,NA,8,Brandon Belt hits a grand slam (2) to center field.   Conor Gillaspie scores.    Joe Panik scores.    Aaron Hill scores.,R,L,R,SD,SF,X,NA,fly_ball,0,1,2017,-0.1188,0.2005,-0.0408,1.8682,543216,605412,431094,0,6,Top,126.85,26.59,NA,NA,595978,NA,170408_002208,4.1875,-122.6311,-3.025,-2.0698,27.1417,-29.8814,3.16,1.45,433,106.1,26.178,82.275,2263,5.208,490159,606131,595978,571976,500208,572114,430947,608671,622534,592669,55.2902,0.968,1.916,2,1,0,3,6,46,2,Slider,4,1,1,4,1,4,1,4,Standard,Standard,1
SL,2017-04-07,85.6,2.902,5.3004,Jayson Werth,150029,570257,home_run,hit_into_play_score,NA,NA,NA,NA,9,Jayson Werth homers (2) on a fly ball to left center field.   Bryce Harper scores.    Daniel Murphy scores.,R,R,L,PHI,WSH,X,NA,fly_ball,1,1,2017,0.223,0.1063,0.2909,2.2107,547180,502517,NA,1,5,Top,51.33,46.96,NA,NA,519237,NA,170407_205221,-6.4908,-124.3343,-1.1597,3.6047,26.1582,-31.1318,3.64,1.66,373,99.9,22.884,84.11,2214,5.524,490162,570257,519237,571830,514917,596748,520471,435062,546318,571437,54.9748,0.625,0.904,2,1,0,3,5,38,3,Slider,0,4,4,0,4,0,4,0,Strategic,Standard,0
FS,2017-04-07,82.5,-0.1932,6.4834,Gary Sanchez,596142,434622,home_run,hit_into_play_score,NA,NA,NA,NA,4,Gary Sanchez homers (1) on a fly ball to left field.   Brett Gardner scores.,R,R,R,BAL,NYY,X,NA,fly_ball,2,1,2017,-1.0621,0.9848,-0.4428,2.3031,NA,458731,NA,1,5,Top,27.89,51.62,NA,NA,456078,NA,170408_003933,1.4941,-120.2081,-4.954,-10.5862,22.3573,-21.9029,3.36,1.6,426,112.2,31.631,82.765,1309,6.301,490157,434622,456078,448801,570731,592518,429666,547957,430945,452234,54.1968,0.959,1.921,2,1,0,3,6,36,4,Split Finger,1,3,3,1,3,1,3,1,Infield shift,Standard,1
FF,2017-04-07,89.2,2.3188,5.7682,Dustin Garneau,572863,547943,home_run,hit_into_play_score,NA,NA,NA,NA,5,Dustin Garneau homers (1) on a fly ball to left field.,R,R,L,COL,LAD,X,NA,fly_ball,0,0,2017,0.5886,1.2491,-0.0514,2.955,NA,NA,NA,0,5,Bot,24.68,68.77,NA,NA,518735,NA,170407_213814,-7.1149,-129.6493,-3.6141,8.0878,24.0361,-17.315,3.735,1.53,400,102.6,32.255,90.136,2157,6.668,490154,547943,518735,475100,523253,457759,571771,429711,592626,624577,53.8323,0.802,1.567,2,1,0,3,6,38,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,1
FF,2017-04-07,92.1,-2.0327,5.744,Troy Tulowitzki,453064,542882,home_run,hit_into_play_score,NA,NA,NA,NA,6,Troy Tulowitzki homers (1) on a line drive to center field.,R,R,R,TB,TOR,X,NA,line_drive,1,1,2017,-0.7727,1.4288,0.4296,2.4753,NA,NA,NA,0,4,Top,122.75,28.15,NA,NA,519083,NA,170408_003318,7.799,-133.511,-5.425,-10.7321,27.5971,-14.4183,3.865,1.601,372,100.2,23.719,91.24,2403,5.884,490161,542882,519083,430001,543543,446334,542921,488721,595281,519306,54.6159,0.659,1.065,2,1,0,3,6,32,3,4-Seam Fastball,6,2,2,6,2,6,2,6,Infield shift,Standard,0
FF,2017-04-07,85.3,-2.853,6.0524,Khris Davis,501981,456167,home_run,hit_into_play_score,NA,NA,NA,NA,7,Khris Davis homers (3) on a fly ball to left center field.,R,R,R,TEX,OAK,X,NA,fly_ball,2,1,2017,-0.6701,1.1553,-0.458,1.8935,NA,NA,NA,0,4,Top,51.33,46.96,NA,NA,518960,NA,170408_011752,7.0163,-123.8595,-5.8755,-8.2887,22.4926,-19.1948,3.58,1.65,405,106.6,23.666,85.989,2249,6.636,490158,456167,518960,435063,596059,608336,462101,595777,460576,608577,53.8602,0.99,1.939,2,1,0,3,6,30,4,4-Seam Fastball,8,3,3,8,3,8,3,8,Standard,Standard,1
FF,2017-04-07,88.3,-3.3532,5.7705,Matt Joyce,459964,456167,home_run,hit_into_play_score,NA,NA,NA,NA,3,Matt Joyce homers (1) on a fly ball to right field.    Yonder Alonso scores.    Marcus Semien scores.,R,L,R,TEX,OAK,X,NA,fly_ball,3,1,2017,-0.9203,1.5966,0.6426,2.9372,NA,475174,543760,2,3,Top,225.55,72.7,NA,NA,518960,NA,170408_010712,11.6728,-127.8805,-4.0998,-12.638,26.8859,-13.8481,3.27,1.58,410,106.6,38.487,88.38,2219,6.634,490158,456167,518960,435063,596059,608336,462101,595777,460576,608577,53.8625,0.686,1.444,2,1,0,3,6,25,5,4-Seam Fastball,8,0,0,8,0,8,0,8,Infield shift,Standard,1
FS,2017-04-07,84.7,0.0801,6.4278,Matt Holliday,407812,434622,home_run,hit_into_play_score,NA,NA,NA,NA,2,Matt Holliday homers (1) on a fly ball to left center field.   Brett Gardner scores.,R,R,R,BAL,NYY,X,NA,fly_ball,2,2,2017,-0.7308,1.0946,-0.0357,3.336,458731,NA,NA,2,3,Top,52.75,48.06,NA,NA,456078,NA,170408_000505,1.1091,-123.266,-2.9529,-7.4139,23.7062,-21.0814,3.68,1.92,412,107.4,21.406,83.322,1267,5.294,490157,434622,456078,448801,570731,592518,429666,547957,430945,452234,55.2033,0.929,1.631,2,1,0,3,6,23,5,Split Finger,1,1,1,1,1,1,1,1,Standard,Standard,1
FF,2017-04-07,94.6,-2.1763,5.5415,Daniel Murphy,502517,592826,home_run,hit_into_play_score,NA,NA,NA,NA,4,Daniel Murphy homers (1) on a fly ball to center field.   Adam Eaton scores.,R,L,R,PHI,WSH,X,NA,fly_ball,2,2,2017,-0.2614,1.6192,-0.4232,2.5918,NA,594809,NA,2,3,Top,126.85,26.59,NA,NA,519237,NA,170407_200118,5.2785,-137.8485,-5.9528,-4.4712,25.7926,-9.6272,3.46,1.6,428,104.5,27.383,97.075,2486,7.268,490162,592826,519237,571830,514917,596748,520471,435062,546318,459431,53.2304,0.94,1.877,2,1,0,3,6,19,7,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,1
CH,2017-04-07,88.4,-1.4934,5.8586,Christian Yelich,592885,554430,home_run,hit_into_play_score,NA,NA,NA,NA,6,Christian Yelich homers (1) on a fly ball to right field.    Dee Gordon scores.,R,L,R,NYM,MIA,X,NA,fly_ball,1,0,2017,-0.602,0.9299,0.5878,2.3834,543829,NA,NA,1,3,Top,NA,NA,NA,NA,425784,NA,170408_000033,6.3566,-128.4199,-4.3657,-8.0007,25.4688,-21.0902,3.47,1.69,356,99.4,29.198,88.912,2457,6.598,490155,554430,425784,527038,435522,408314,452678,493316,434158,457803,53.9018,0.577,1.183,2,1,0,3,6,22,2,Changeup,1,3,3,1,3,1,3,1,Strategic,Standard,1
FT,2017-04-07,93.3,-2.4108,5.0165,Nomar Mazara,608577,593417,home_run,hit_into_play_score,NA,NA,NA,NA,4,Nomar Mazara hits a grand slam (2) to center field.   Jurickson Profar scores.    Carlos Gomez scores.    Shin-Soo Choo scores.,R,L,R,TEX,OAK,X,NA,line_drive,2,1,2017,-1.774,0.2504,-0.6575,2.5126,595777,460576,425783,1,2,Bot,122.64,28.54,NA,NA,519390,NA,170408_005158,8.4429,-135.4973,-1.2386,-23.8449,28.7291,-28.9957,3.4,1.65,427,109.2,18.219,93.687,2070,6.552,490158,593417,519390,475174,476704,461858,543760,501981,434658,459964,53.9449,0.795,1.206,2,1,0,3,6,18,4,2-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,1
FT,2017-04-07,88.5,-2.1967,5.8259,Manuel Margot,622534,430912,home_run,hit_into_play_score,NA,NA,NA,NA,4,Manuel Margot homers (2) on a line drive to left center field.,R,R,R,SD,SF,X,NA,line_drive,1,1,2017,-2.0208,0.8295,-0.4994,2.4078,NA,NA,NA,0,3,Bot,54.52,48.59,NA,NA,460026,NA,170407_232010,7.897,-127.9765,-3.698,-22.8767,28.6476,-22.9861,3.45,1.63,369,97.8,20.807,85.736,2478,5.048,490159,430912,460026,474832,605412,456488,543063,431094,491676,592620,55.4507,0.431,0.55,2,1,0,3,5,20,3,2-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,0
FT,2017-04-07,92.2,1.066,5.7384,Evan Longoria,446334,434538,home_run,hit_into_play_score,NA,NA,NA,NA,5,Evan Longoria homers (2) on a fly ball to left field.   Steven Souza Jr.   scores.,R,R,L,TB,TOR,X,NA,fly_ball,1,1,2017,1.2169,1.3816,-0.2742,3.0228,NA,NA,519306,1,1,Bot,21.89,49.99,NA,NA,457454,NA,170407_233645,-6.0805,-133.7359,-3.9974,16.0667,32.8078,-14.8745,3.842,1.589,416,107.5,27.902,91.911,1999,6.599,490161,434538,457454,475253,581527,518626,453064,485567,607680,430832,53.9012,0.963,1.926,2,1,0,3,6,10,3,2-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,1
FT,2017-04-07,88.8,-0.707,6.1327,Salvador Perez,521692,571666,home_run,hit_into_play_score,NA,NA,NA,NA,2,Salvador Perez homers (2) on a fly ball to left field.,R,R,R,HOU,KC,X,NA,fly_ball,0,1,2017,-0.644,1.272,0.1286,3.7137,NA,NA,NA,0,2,Top,24.68,68.77,NA,NA,594828,NA,170408_003327,3.3992,-129.2873,-2.6172,-7.9295,23.6442,-17.4465,3.865,1.601,409,104.2,29.127,89.485,2254,6.428,490153,571666,594828,493329,514888,608324,621043,493114,543807,502210,54.1009,0.92,1.79,2,1,0,3,6,8,2,2-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1
FF,2017-04-07,94.1,-2.0008,6.0929,Ben Zobrist,450314,519076,home_run,hit_into_play_score,NA,NA,NA,NA,6,Ben Zobrist homers (1) on a fly ball to right center field.,R,L,R,MIL,CHC,X,NA,fly_ball,0,1,2017,-0.5457,1.3642,0.6712,2.8603,NA,NA,NA,0,2,Top,NA,NA,NA,NA,444489,NA,170408_003017,8.1949,-136.5137,-5.7201,-8.7429,30.6531,-13.8328,3.52,1.71,385,103.3,23.555,94.498,2169,6.725,490150,519076,444489,542583,542340,543768,606115,460075,541650,570267,53.7733,0.893,1.633,2,1,0,3,6,8,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1
FF,2017-04-07,93.3,-2.4342,5.3965,Rougned Odor,596059,593417,home_run,hit_into_play_score,NA,NA,NA,NA,2,Rougned Odor homers (3) on a fly ball to right field.    Nomar Mazara scores.,R,L,R,TEX,OAK,X,NA,fly_ball,1,2,2017,-1.1529,1.221,0.1904,3.1677,NA,NA,608577,2,1,Bot,225.55,72.7,NA,NA,519390,NA,170408_002709,9.2942,-135.3902,-2.6246,-16.2963,30.2927,-16.742,3.08,1.33,405,104.9,36.507,93.287,2084,6.481,490158,593417,519390,475174,476704,461858,543760,501981,434658,459964,54.0158,0.659,1.342,2,1,0,3,6,8,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard,1
FF,2017-04-07,88.5,-2.2262,5.904,Manuel Margot,622534,430912,home_run,hit_into_play_score,NA,NA,NA,NA,4,Manuel Margot homers (1) on a fly ball to left center field.,R,R,R,SD,SF,X,NA,fly_ball,3,1,2017,-1.3109,1.8223,-0.3689,2.5028,NA,NA,NA,0,1,Bot,51.82,46.9,NA,NA,460026,NA,170407_225259,6.9576,-127.9909,-5.584,-15.3593,29.7354,-12.0788,3.45,1.63,409,106,24.775,85.889,2210,5.233,490159,430912,460026,474832,605412,456488,543063,431094,491676,592620,55.2652,0.981,1.896,2,1,0,3,6,5,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,1
CH,2017-04-07,87.1,-2.3872,5.1731,Bryce Harper,547180,592826,home_run,hit_into_play_score,NA,NA,NA,NA,9,Bryce Harper homers (2) on a line drive to right field.    Adam Eaton scores.,R,L,R,PHI,WSH,X,NA,line_drive,3,2,2017,-0.6053,0.5486,0.523,1.9433,NA,NA,594809,1,1,Top,214.62,74.82,NA,NA,519237,NA,170407_191748,8.2899,-126.8045,-2.8271,-8.1021,22.0949,-25.8194,3.17,1.49,350,97.1,28.39,88.156,1680,6.595,490162,592826,519237,571830,514917,596748,520471,435062,546318,459431,53.9039,0.443,0.736,2,1,0,3,5,3,7,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,0
FT,2017-04-07,95,-1.7454,5.5015,Francisco Lindor,596019,571946,home_run,hit_into_play_score,NA,NA,NA,NA,4,Francisco Lindor homers (3) on a fly ball to right center field.,R,L,R,ARI,CLE,X,NA,fly_ball,2,0,2017,-1.4337,1.525,-0.2923,2.4,NA,NA,NA,1,1,Top,202.54,48.94,NA,NA,455104,NA,170408_014217,7.0719,-137.9091,-5.906,-20.0727,31.1074,-11.387,3.319,1.513,404,103.3,33.846,95.386,2438,6.672,490152,571946,455104,502671,592273,571875,605113,630111,572041,444482,53.8291,0.688,1.398,2,1,0,3,6,2,3,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1
FT,2017-04-06,91.2,-0.6246,5.5368,Geovany Soto,434567,543935,home_run,hit_into_play_score,NA,NA,NA,NA,6,Geovany Soto homers (2) on a fly ball to center field.,R,R,R,CWS,DET,X,NA,fly_ball,1,2,2017,-1.0163,1.0336,0.5543,2.7951,NA,NA,NA,0,7,Bot,145.62,25.69,NA,NA,543510,NA,170406_210512,5.142,-132.6216,-3.2745,-13.0841,25.4334,-19.4317,3.47,1.57,417,102.4,28.57,91.687,2099,6.382,490138,543935,543510,461865,553988,592206,578428,543484,592444,607385,54.1168,0.825,1.596,2,1,0,3,6,63,4,2-Seam Fastball,10,1,10,1,1,10,10,1,Standard,Standard,1
FF,2017-04-06,97,-1.311,5.9908,Nolan Arenado,571448,491703,home_run,hit_into_play_score,NA,NA,NA,NA,2,Nolan Arenado homers (1) on a line drive to left center field.,R,R,R,MIL,COL,X,NA,line_drive,0,2,2017,-0.9894,1.5079,-0.0207,3.3178,NA,NA,NA,0,9,Top,86.29,28.82,NA,NA,542908,NA,170406_203439,5.6765,-141.0084,-4.9773,-14.4156,33.7138,-11.319,3.41,1.65,404,97.8,26.967,96.471,2357,6.158,490137,491703,542908,542583,542340,543768,541650,519346,543590,570267,54.3406,0.502,0.882,2,1,0,3,6,64,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,0
CU,2017-04-06,77.5,-1.5029,6.2442,Ryan Zimmerman,475582,547749,home_run,hit_into_play_score,NA,NA,NA,NA,8,"Umpire reviewed (home run), call on the field was overturned: Ryan Zimmerman homers (2) on a fly ball to center field.",R,R,R,WSH,MIA,X,NA,fly_ball,1,0,2017,0.9543,-0.9341,0.2663,2.2314,NA,NA,NA,2,8,Bot,NA,NA,NA,NA,592663,NA,170407_005753,2.0568,-112.469,0.146,7.2468,24.1334,-40.053,3.7,1.77,417,106.8,20.42,75.274,2840,5.226,490141,547749,592663,571506,543829,518618,588751,542303,592885,519317,55.2713,0.893,1.508,2,1,0,3,6,66,2,Curveball,2,2,2,2,2,2,2,2,Standard,Strategic,1
SL,2017-04-06,82.6,2.3998,6.0946,Adam Duvall,594807,605388,home_run,hit_into_play_score,NA,NA,NA,NA,7,Adam Duvall homers (1) on a fly ball to left center field.   Jose Peraza scores.,R,R,L,CIN,PHI,X,NA,fly_ball,2,2,2017,-0.4989,1.071,-0.814,1.6228,NA,606299,NA,1,7,Bot,51.33,46.96,NA,NA,595284,NA,170406_190816,-6.2566,-119.8897,-5.5489,-3.4274,23.3931,-21.379,3.38,1.56,409,100.9,26.347,81.02,NA,5.375,490142,605388,595284,571830,514917,596748,520471,537953,546318,459431,55.1235,0.768,1.378,2,1,0,3,6,60,6,Slider,5,4,5,4,4,5,5,4,Standard,Standard,1
SL,2017-04-06,82.7,-1.2481,5.854,J.T. Realmuto,592663,518875,home_run,hit_into_play_score,NA,NA,NA,NA,8,J.  T.   Realmuto homers (2) on a fly ball to center field.   Christian Yelich scores.,R,R,R,WSH,MIA,X,NA,fly_ball,1,1,2017,0.5633,0.657,-0.1846,2.2722,NA,592885,NA,2,8,Top,97.41,32.8,NA,NA,446308,NA,170407_004834,1.3339,-120.5584,-3.0124,5.2556,21.715,-25.4266,3.81,1.81,409,101.9,28.133,82.988,NA,6.214,490141,518875,446308,475582,502517,543685,607208,150029,594809,547180,54.2826,0.834,1.69,2,1,0,3,6,62,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,1
FT,2017-04-06,93.7,-3.9691,5.5894,Kirk Nieuwenhuis,543590,493603,home_run,hit_into_play_score,NA,NA,NA,NA,2,Kirk Nieuwenhuis homers (1) on a fly ball to center field.,R,L,R,MIL,COL,X,NA,fly_ball,3,2,2017,-1.328,0.5191,-0.0822,3.1158,NA,NA,NA,1,7,Bot,126.81,26.93,NA,NA,572863,NA,170406_200228,12.968,-135.8685,-1.7419,-19.3855,30.8423,-25.5697,3.48,1.68,403,105.8,34.552,93.464,2049,6.425,490137,493603,572863,448602,518934,571448,596115,467827,453568,471865,54.0731,0.777,1.549,2,1,0,3,6,52,10,2-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,1
FF,2017-04-06,91.1,0.9069,6.3925,Kyle Schwarber,656941,446399,home_run,hit_into_play_score,NA,NA,NA,NA,5,Kyle Schwarber homers (1) on a fly ball to right field.    Matt Szczur scores.    Jon Jay scores.,R,L,L,STL,CHC,X,NA,fly_ball,0,0,2017,0.6205,0.8864,-0.1661,2.4728,NA,519333,445055,0,7,Top,NA,NA,NA,NA,425877,NA,170406_195431,-3.8764,-132.472,-5.7631,7.7795,22.2903,-21.2388,3.5206,1.329,404,112.1,29.362,90.113,1909,5.197,490121,446399,425877,572761,543939,576397,649557,545341,451594,572039,55.2621,0.988,1.986,2,1,0,3,6,54,1,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,1
FF,2017-04-06,92.2,2.4641,5.9119,Michael Lorenzen,547179,605388,home_run,hit_into_play_score,NA,NA,NA,NA,6,Michael Lorenzen homers (1) on a fly ball to right center field.,R,R,L,CIN,PHI,X,NA,fly_ball,3,1,2017,1.1939,1.4818,0.2973,2.647,NA,NA,NA,2,6,Bot,166.6,31.12,NA,NA,595284,NA,170406_184607,-7.9399,-133.8945,-5.563,15.7297,27.0499,-13.7483,3.53,1.54,420,107.8,23.845,91.35,2391,5.743,490142,605388,595284,571830,514917,596748,520471,537953,546318,459431,54.7555,0.995,1.936,2,1,0,3,6,53,5,4-Seam Fastball,4,4,4,4,4,4,4,4,Standard,Standard,1
FF,2017-04-06,94.4,-2.2209,6.5676,Jayson Werth,150029,607457,home_run,hit_into_play_score,NA,NA,NA,NA,2,Jayson Werth homers (1) on a fly ball to left center field.,R,R,R,WSH,MIA,X,NA,fly_ball,3,1,2017,-0.2804,1.8877,0.1989,3.2015,NA,NA,NA,0,7,Bot,75.08,45.01,NA,NA,592663,NA,170407_003005,6.9,-137.1644,-7.2363,-4.9945,28.9811,-7.0454,3.64,1.66,392,101.7,33.619,94.347,2423,6.237,490141,607457,592663,571506,543829,518618,588751,542303,592885,519317,54.2601,0.64,1.254,2,1,0,3,6,54,5,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,1
FT,2017-04-06,93.4,-2.9197,5.8588,Jake Lamb,571875,502188,home_run,hit_into_play_score,NA,NA,NA,NA,8,Jake Lamb homers (2) on a fly ball to center field.   David Peralta scores.    Paul Goldschmidt scores.,R,L,R,ARI,SF,X,NA,fly_ball,1,1,2017,-1.6368,1.1318,-0.1801,2.0752,NA,444482,502671,0,6,Bot,126.81,26.93,NA,NA,457763,NA,170407_033333,10.552,-135.5398,-6.4234,-22.2486,27.5426,-17.1787,3.52,1.67,419,101.5,24.566,93.102,2528,6.109,490145,502188,457763,474832,431094,456488,543063,502029,491676,452254,54.3925,0.79,1.361,2,1,0,3,6,47,3,2-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,1
SL,2017-04-06,85.4,-1.1357,5.5563,Matt Davidson,571602,434671,home_run,hit_into_play_score,NA,NA,NA,NA,2,Matt Davidson homers (1) on a fly ball to center field.   Todd Frazier scores.    Avisail Garcia scores.,R,R,R,CWS,DET,X,NA,fly_ball,0,0,2017,0.1142,0.6062,0.1597,2.8228,453943,NA,541645,2,4,Bot,126.85,26.59,NA,NA,543510,NA,170406_201124,2.8098,-124.3272,-1.4276,0.689,21.7838,-25.8579,3.34,1.52,443,108.5,30.253,85.442,2558,6.004,490138,434671,543510,408234,435079,592206,578428,457708,592444,607385,54.4945,0.963,1.92,2,1,0,3,6,43,1,Slider,6,1,6,1,1,6,6,1,Standard,Standard,1
CH,2017-04-06,80.2,-1.7793,6.4619,Mike Moustakas,519058,502043,home_run,hit_into_play_score,NA,NA,NA,NA,8,Mike Moustakas homers (2) on a fly ball to right field.,R,L,R,MIN,KC,X,NA,fly_ball,1,1,2017,-1.1518,0.8843,0.042,1.6592,NA,NA,NA,0,6,Top,230.77,86.88,NA,NA,488771,NA,170406_185002,6.2708,-116.3915,-5.6127,-11.8085,22.0442,-23.15,3.746,1.535,369,98.2,27.842,80.691,1743,6.783,490139,502043,488771,408045,572821,593934,593871,542454,621439,596146,53.714,0.497,0.903,2,1,0,3,6,44,3,Changeup,3,2,2,3,2,3,2,3,Standard,Standard,1
FT,2017-04-06,94.6,-2.1969,6.354,Matt Kemp,461314,518774,home_run,hit_into_play_score,NA,NA,NA,NA,4,Matt Kemp homers (2) on a fly ball to left center field.,R,R,R,NYM,ATL,X,NA,fly_ball,0,1,2017,-1.5947,1.1371,-0.6373,2.8441,NA,NA,NA,2,7,Top,51.33,46.96,NA,NA,518595,NA,170407_005217,7.4658,-137.0866,-5.8403,-21.4726,31.3277,-16.9887,3.68,1.76,423,111.9,26.663,93.481,2183,5.93,490135,518774,518595,527038,435522,408314,452678,493316,434158,457803,54.5697,0.997,1.996,2,1,0,3,6,47,2,2-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,1
CU,2017-04-06,79.3,-1.2083,6.4098,Wil Myers,571976,435221,home_run,hit_into_play_score,NA,NA,NA,NA,13,Wil Myers homers (1) on a fly ball to center field.   Travis Jankowski scores.,R,R,R,LAD,SD,X,NA,fly_ball,1,2,2017,1.8462,-0.4272,-0.3326,1.329,NA,NA,608671,2,6,Top,NA,NA,NA,NA,605131,NA,170406_203905,-1.3721,-115.1956,-3.485,16.1388,21.9219,-35.4546,3.694,1.513,394,102.2,27.115,77.841,2602,5.399,490144,435221,605131,408236,400284,523253,608369,592808,592626,624577,55.0856,0.836,1.583,2,1,0,3,6,45,4,Curveball,4,0,0,4,0,4,0,4,Standard,Standard,1
